10143	6806
1720	9718
5353	11270
4996	5938
6757	6604
10082	7473
5411	648
5681	2566
12686	6908
3378	10999
6496	8915
6624	10764
4477	8345
1267	9663
10779	8796
1722	7450
9997	2127
3074	7396
12145	5712
12902	8501
5376	6277
7615	4273
10993	2103
8465	6523
2058	10971
8209	10351
8168	2185
999	109
1973	10807
8711	3143
37	4909
4510	8419
64	7063
11154	1432
12460	2010
408	1892
12596	8281
12500	11577
6439	12263
11246	307
3037	4351
5624	11611
6837	4446
12269	3836
4856	4612
9937	2489
4211	11852
635	11153
3133	5460
5548	1596
6274	2386
12377	2912
7768	11725
1140	8362
131	12167
9679	678
9924	6520
3218	3034
5442	2398
8012	3823
5630	8066
11457	11869
9315	5113
9267	9944
2745	7719
2148	3727
7601	2335
11627	2087
159	9515
6273	6142
4834	1494
5176	1932
10836	9422
2751	1719
11706	5257
10758	8127
11431	9416
433	9117
5048	6715
1821	11382
6143	577
1453	9175
3939	5342
8246	2110
12677	1908
258	2972
1019	3253
5652	8159
1279	2149
10171	5635
4781	4479
2907	7979
4258	7314
12082	8989
10393	3122
11037	2680
2927	2608
1228	2919
12909	10591
4886	1135
5956	4526
11161	9999
5976	11455
12245	4505
285	5140
9858	8667
4485	6767
3904	3093
9134	8365
10944	10081
9587	11327
4427	3049
3788	10818
11096	10516
2613	2425
11284	6836
3610	11070
9534	6359
5433	5947
4109	10789
7871	2301
9471	312
1689	10140
12350	4904
8647	11122
4556	473
11766	9547
773	8774
12833	10794
10972	2864
368	6763
550	8706
3233	2133
7573	4104
7278	4723
10509	11130
5120	1745
7564	11202
10721	9250
1241	9419
2195	1803
10855	6874
2442	509
11879	6003
2264	94
3561	2182
5157	1581
3004	11508
12041	8532
10216	253
3067	6397
9758	8641
6285	7420
11907	11009
6287	8096
12766	7772
11093	6737
8530	3353
2817	4538
230	10564
12508	4073
4729	10233
8399	5850
1060	2613
4273	1648
3667	3413
12453	1517
11162	4331
7358	5367
2958	2961
2575	6568
12467	9320
2137	2323
3081	1165
3455	8503
12501	2469
10192	7847
4274	1034
7386	11135
3400	1179
4247	8927
8737	11452
6179	10588
12775	12135
12637	8848
12606	2447
5861	11261
12791	8335
3666	6303
3217	2538
4297	10166
2650	532
6400	8278
3787	7218
4767	12149
11923	5959
3196	3167
3598	10666
4806	3160
5248	5830
3141	7581
5643	623
1277	1862
642	8941
1945	6812
7742	7408
3242	1128
8193	10464
3799	1873
4627	6829
7464	2860
1341	7649
6765	401
7242	641
11257	6250
2641	3954
4482	2640
26	4476
12602	8173
4563	8292
7167	9328
7476	4568
4888	9794
12039	7234
7404	2155
7704	2893
12647	1579
10390	10548
10942	3111
8391	9807
483	11902
10448	5190
8639	9329
11773	2552
1540	3934
2281	11387
12919	9273
10837	8456
852	11411
3481	9156
7333	9055
4583	5814
7276	832
8924	9107
3184	10502
9730	9169
5929	3764
6352	360
12122	8879
5151	8708
7309	7091
4646	41
3872	3921
1813	1250
7402	7604
715	11863
6318	1813
9740	8596
5372	6725
6058	5951
1691	1512
11950	7284
4157	3574
10633	6363
88	10861
7393	10881
7473	5974
2242	11350
866	58
204	6119
10019	6832
3359	7337
3626	3387
5620	11733
8522	11798
9523	8421
1273	5584
9066	535
9073	11068
3387	10757
7818	8752
10178	2785
1164	528
7442	3459
12291	3497
4860	6996
5219	7618
8010	7644
1802	10817
8873	7605
12133	9091
4789	4544
465	4177
5004	272
4885	10086
5544	4521
7602	1099
2343	567
1137	1821
4162	4993
12066	3301
1769	2748
9125	9877
2111	1944
6861	385
11400	9823
12584	2356
8865	1348
12190	11553
10661	2305
8300	7630
9430	1246
1410	7895
9720	4981
2482	2211
10781	5335
2167	9462
11391	10798
2423	2963
4177	11367
8880	160
4436	7277
10684	4439
11044	9006
12180	2603
7704	12042
1956	2291
6184	9204
6447	6148
9176	3263
10333	6015
528	11565
7397	5946
1315	11244
5908	9014
3080	7593
12037	12157
8051	9504
2811	2038
2328	11615
2618	6104
10346	1855
9954	8275
5375	8689
8936	1681
4928	4230
12433	6332
5328	910
4904	454
4359	5637
8475	7135
10603	11025
1557	8949
10372	8481
506	8830
1572	1347
9021	5017
10771	1983
11032	521
10699	11383
9342	6700
8983	10454
11617	6069
5785	7850
3545	10897
9601	11110
1343	1049
10360	6365
11141	531
12965	3158
5938	4777
5140	3126
11075	8833
10198	2757
1211	10577
6643	502
5610	3132
8375	3740
7159	9308
1607	9714
6964	8978
9483	5929
5028	10144
2490	1102
11247	7082
3820	12233
6506	2044
3662	2293
8140	8233
6415	1245
5472	2964
11456	3754
4591	5844
12946	10411
8017	10155
10695	12354
1012	12261
9724	4225
4065	11906
3183	1630
6527	5181
8309	11591
3954	11624
401	310
9930	9356
95	7504
1125	11855
12659	11784
6504	10317
11995	8347
6611	9230
4148	8849
9000	6279
5374	5091
3587	5473
1294	4297
8039	9082
9878	9315
1456	4623
8031	10560
12448	113
4595	5674
3456	3137
12695	7131
7767	9565
5517	6769
9767	8568
813	4791
5722	4662
11799	9721
12694	3488
210	8935
10036	2390
4753	10519
8627	4847
4093	3790
11616	5096
1142	10865
7117	1063
9110	11233
3747	9821
1056	6923
2996	5036
1940	12341
2204	2513
12094	2080
5982	4155
4171	621
2524	5789
3557	2264
5212	9306
11857	9558
6240	10239
3609	6067
4404	7004
10532	6046
5995	8792
4599	7688
11803	11917
9027	9103
568	7496
3298	4345
7964	12389
2505	4438
12183	8143
4220	8311
7567	9102
4483	9093
7507	5204
3416	5673
12681	5145
9456	3053
7904	7704
5857	8391
2074	2452
8366	10225
144	10805
9731	8914
12327	9671
12636	12305
7688	11492
2139	6799
6450	4955
7603	1698
3257	12109
3341	5079
5726	4762
1995	1860
2891	11373
3737	11747
4870	6838
12063	11856
10625	11501
12427	11822
5207	6573
6228	2294
10117	8147
3464	4296
9879	6433
6994	6641
1083	6880
7236	7492
8377	1487
11380	679
11152	23
7271	10772
10261	3311
7806	6189
4525	6685
12600	10735
2901	7238
1929	2594
4369	3671
2855	2862
12793	977
7891	6780
6543	3648
1192	12200
11608	6154
9489	11809
8356	10046
912	432
10511	7469
5179	2874
4096	10072
4915	87
10147	3027
4106	10646
6712	1027
6854	11196
8923	3075
8982	10608
2277	3177
1157	254
6215	6628
4069	1657
3542	9703
8771	4056
8455	1002
1363	5519
1850	10761
6482	3771
4560	1372
573	11787
4339	5339
9048	12170
2374	8670
8852	5258
6561	946
2044	12391
10727	11638
4061	7048
6725	8221
10236	300
7184	5148
1798	11192
10629	2251
12102	6992
11117	345
6401	240
7764	10020
11779	3332
8487	7454
6843	2536
12967	6326
5981	8298
582	947
7758	11351
3559	403
9880	5644
7339	4367
3611	2793
11319	1155
7268	9486
3358	8649
5904	4917
11930	5009
12761	9478
12707	12051
6145	11499
12820	6362
1282	11890
1679	8056
5489	481
4372	477
11674	10437
2540	11195
8972	4771
1795	1676
4651	10609
2629	8598
4812	9024
7536	10828
7136	6361
2573	8505
8478	11141
3401	7571
116	992
5863	7081
7516	11162
5096	1511
10399	5687
4429	10872
9107	8925
9489	6465
932	135
6198	7479
6159	6664
3370	8301
4522	6047
8149	5390
4492	7533
5470	3792
7799	3722
3186	2980
10296	9748
6230	8306
2508	8761
10530	3291
7986	3570
2290	8873
4447	10906
5098	7868
9390	10855
4769	1521
1694	10851
1526	8486
11153	784
8855	9888
7336	3571
3975	85
8603	8660
4540	4262
9900	8413
910	10526
2121	11412
9634	7175
6763	7055
4252	5311
7361	1235
3400	3265
12106	11302
23	10768
9544	10443
1148	2706
9033	10864
10776	11826
11375	6174
12715	8602
1093	1554
3266	11805
10176	11532
12373	10834
6909	9026
3472	11378
11634	9791
3102	8229
9339	2440
7865	5415
2266	10935
10576	12388
4693	2001
4452	7291
8815	9894
6749	4897
2554	11226
3417	5270
2007	7080
9973	8958
6977	5469
675	5530
13033	7565
6634	10689
11817	1838
5286	9686
11653	6532
1806	1525
11581	807
214	9606
5862	6443
1161	6546
4416	10690
6887	6795
11442	8280
5214	6458
11328	209
6923	7150
12305	4175
4751	10484
9706	2983
11809	11235
424	295
4977	4270
7423	298
8164	1452
11268	7360
7592	6689
10391	8668
11109	12239
4848	1377
5718	702
8518	4180
5578	9225
10712	5292
8378	6822
2239	8961
8734	6241
8809	826
7293	9192
1767	10314
12057	11984
7620	12131
12376	1582
1216	12033
7629	11587
11171	8110
11213	3849
5308	2412
6083	5209
3310	7806
5045	9525
1121	4215
742	11800
3492	2660
9561	4307
4909	2906
362	7118
6684	980
11945	12064
4710	1655
3453	5738
11189	6539
5425	8963
1205	3706
2378	3003
367	1680
736	10039
7406	7903
794	3071
7209	1202
8334	12318
10640	11582
8310	6793
9917	7521
3694	10520
9658	8073
6146	559
2109	281
3646	11199
11492	3306
12254	2288
9904	9785
1214	3658
8900	2841
4835	7580
1516	7890
5044	2299
5518	1387
13018	4726
1603	1007
11031	10459
3284	10871
4032	9423
67	6792
1965	494
3584	3975
3353	4545
990	1835
9844	1844
9907	2546
1409	9733
12482	1017
3717	3058
10492	10557
12382	5893
6965	11804
5801	11342
9753	7700
6748	1981
4152	5864
9799	9231
286	8214
11870	8032
7027	8696
10512	3555
10604	7484
5062	2897
1638	10125
165	3321
9999	1182
9455	4166
11611	9016
5238	6110
9258	1665
5522	1586
12277	6872
738	2239
7012	6684
12892	6350
9550	9797
9413	3942
3474	5963
9233	1881
1502	10825
5492	5192
5573	5151
9170	5541
4122	11251
1862	10367
4993	1904
7940	8435
9626	7142
11334	5320
6016	12368
9508	7954
2200	200
2152	4586
1624	10802
6547	7878
2283	8932
9199	1005
9788	1574
5917	7728
4407	6541
554	959
12193	8014
2236	2512
5347	554
6847	2882
918	9907
2413	8818
3972	10684
11988	12083
5510	12186
12445	294
939	1602
8258	9817
8323	1553
3870	9918
11010	9053
7821	5598
10322	4834
6259	2885
8996	10087
5417	7123
1716	8024
8698	234
7195	10297
12033	710
3148	2207
2586	8711
2050	7046
3488	3970
3411	4680
2306	10433
5803	7997
10711	1758
6615	9874
2860	6278
7846	2042
10446	10257
7401	10262
9848	10790
10526	10650
5494	11673
3817	7558
12517	2913
6111	10808
2390	9302
8777	2899
12438	10687
8651	1493
4952	4272
5786	4316
7042	324
2679	20
8922	2255
8823	9747
7869	4624
11358	2734
12451	1721
8573	7773
8453	5331
3677	7677
10193	4263
9656	10360
6990	10929
10040	8216
594	1096
8020	9124
1088	12171
5117	802
11259	4954
11261	60
8121	8860
5009	1323
2513	4828
10344	1940
8272	2577
10631	3248
5754	3307
620	1534
4671	7910
682	9341
4788	4121
7726	7044
10469	1729
1876	1548
8537	8377
1844	4584
7344	7775
3565	4953
11974	2815
1184	8881
8914	6312
4282	646
7253	9392
907	12334
621	5555
4742	5171
83	5516
9194	4608
6331	6629
7497	7870
2737	11048
11337	8995
12831	1257
2522	7998
9147	6115
7836	7678
11065	5834
11140	3320
1801	6448
6309	777
6875	11034
10027	2316
3521	878
2302	3351
1239	6588
709	1405
11425	7575
3480	10892
2315	10094
633	4823
6823	6080
2228	7248
11091	4343
9595	3250
11120	3229
7810	3350
11331	1636
3570	3206
4803	6256
8418	5660
8114	10691
3174	707
1226	8063
2147	11493
9372	758
2447	515
10608	9382
3746	456
5864	8051
5181	9380
5594	6194
5232	463
12674	11107
10090	938
11917	3209
1434	10221
10000	4900
9150	7468
1760	12134
11784	3282
5727	9769
3036	7726
9688	7103
9273	7965
3742	4205
9908	10600
10030	11379
3170	3025
10541	9477
7125	4708
4468	475
7231	12124
8702	10295
10789	346
11552	11993
12959	10718
7221	5241
3722	383
3751	3830
2426	1687
1475	11588
10320	3999
11486	6915
3927	2140
326	12225
10319	1339
12364	12397
7853	1130
9392	12407
7570	6714
10120	4706
9945	2034
9771	9071
9714	8946
10315	7465
9198	7133
12351	11550
8543	3880
12	10857
11174	1542
5304	2905
7884	10527
9762	3485
3884	10022
11672	4852
8727	3977
12073	5377
11771	12357
9043	7701
1170	1307
304	10171
9882	8729
2707	1802
6329	712
6036	4060
12624	4674
1985	7120
4386	132
12940	4907
3200	2173
10165	9617
9868	4676
10982	11333
12662	3415
757	6033
135	5640
3657	9729
4201	12179
217	9984
12893	7306
477	2341
10059	5597
8947	11854
4494	2029
4287	3717
7578	8129
12459	12247
9538	352
1379	11480
7426	11758
4955	10398
12957	9701
445	5512
5598	11776
7873	1271
9653	3897
7548	773
11657	7228
1747	525
11513	10947
5310	10846
8668	5393
10761	11545
3364	11923
1051	5995
333	12273
4452	2554
9369	10463
1314	5792
6961	1846
8608	2429
4461	10677
7831	5628
5930	10419
6835	4162
11502	6595
8506	3277
104	4283
13010	3200
122	2297
9162	1236
12790	5845
10945	1731
11011	1899
491	9331
473	284
11976	4633
24	11523
5919	3525
4792	10283
2267	5596
4208	4969
8069	7814
937	9954
8316	5059
11533	3886
11454	7172
11891	3529
3705	757
10417	11105
11289	7047
9138	5138
5467	12011
10450	6134
10799	5650
13043	4359
8097	1143
8060	7681
9618	5944
5525	2162
2659	5416
13014	3462
5950	9544
499	5690
10394	6211
4680	9274
10696	5702
8762	6631
10595	8847
1512	2152
4327	3490
4793	9758
9962	4512
331	8184
8853	3718
1307	5139
4458	4209
6580	11084
7645	2071
7868	5168
10596	10063
6301	7262
7047	2436
9135	11767
11038	189
9854	5539
2713	5212
8158	1303
3379	1310
12830	8960
4613	8126
5149	11203
816	760
7420	1660
12631	10497
8949	5694
4517	4675
1027	4843
3031	12362
5810	5417
8397	8085
9054	2342
1866	10699
7383	10153
2404	2225
3009	10409
11330	6898
12307	6942
5759	613
8070	783
991	10348
6320	8519
6117	8699
8928	8144
12534	3239
5456	4445
12165	8267
10884	1575
6825	11028
10514	11132
9785	126
8179	6690
4182	3755
32	7124
10202	2724
812	10167
12090	3172
5571	2861
4590	4821
1857	9255
6481	8081
12337	11011
9994	7973
4675	12281
4883	6642
9959	6298
2187	7961
6251	11891
11946	11833
10606	6891
1853	4611
11181	6122
8263	12028
2057	9316
510	4038
6234	8778
1266	6701
4161	8416
1938	6461
3853	188
3287	9620
7070	3867
6359	5871
466	5105
2625	8645
11313	10543
4011	526
1119	2309
11982	1631
8259	7839
5736	4929
9683	10372
12487	11862
12072	9704
7437	9579
12680	2659
4728	5935
954	4642
8084	1817
5975	976
10313	2263
5611	3099
5821	7203
3167	8245
4975	3568
985	11979
6693	2283
11843	11679
1981	3375
8234	11952
2102	9031
874	9467
809	4393
1327	4396
796	6961
5778	10820
9658	6856
3837	3621
10938	193
6649	8747
7129	488
4934	4409
1629	3432
979	606
28	5432
3485	6528
10502	6434
1117	6309
4309	5437
5490	3507
10367	10635
1220	605
3448	10948
11015	2800
2199	4208
12713	5968
2360	3547
5190	9848
11717	10505
8507	8490
10398	9089
9800	10115
9183	8332
7267	11169
4633	1370
11576	6356
8934	9083
10554	2617
12393	11247
6877	6102
12348	5714
2001	2479
718	9526
9892	7184
12328	10620
46	12367
9723	9164
4500	9613
2604	8164
2308	3744
6713	9058
2868	2238
4285	11474
7183	6886
4457	11652
5947	6644
997	485
7388	565
9941	11810
4231	3957
4888	7891
9677	10944
5914	10431
10759	9527
7675	10100
9530	8723
8082	11955
12506	11879
4684	11846
6218	8447
1227	2146
12110	8204
10434	503
10534	7414
283	2273
11335	7795
5165	398
9082	3391
4990	10287
3540	70
1353	131
826	278
8636	12332
299	9130
8860	2568
5592	8443
9625	5291
12871	10091
1419	1341
4073	7756
8104	5261
7851	5147
959	5158
10278	1791
7407	10909
9235	3550
10673	10562
8023	8078
2143	9435
10935	1427
2702	11241
2061	4991
11765	10426
4444	8317
8712	983
11569	6686
2970	3168
6984	629
6344	10534
12274	7075
11052	9813
9045	1879
7909	5259
11332	905
11165	9150
7020	2567
10260	8956
7992	47
5575	9927
5485	7759
8314	9561
9524	1200
8708	8260
1139	913
8742	1825
1262	1330
1200	3882
11029	6244
7462	8210
10197	3650
12906	2407
1510	10088
5211	5068
3639	3134
8326	8603
10510	4916
3709	12328
1664	5758
279	390
6920	10964
7605	8461
12083	3389
10270	458
4881	11147
2610	1717
11673	11887
2639	5962
1738	6785
9685	10498
378	4583
10299	7655
5483	1144
12703	396
5549	10466
12392	11134
7990	8047
10872	8133
7154	6416
1623	9912
8672	1608
6092	5756
7302	9859
5837	2657
12178	3943
5641	3635
8790	9295
3180	10688
10122	5479
11390	1147
7641	4075
9389	10213
2431	5260
11939	5404
247	12141
12458	3865
5218	5265
10032	2669
8053	6258
10007	1772
9189	8690
3642	2673
6655	14
6341	5656
7739	6074
3547	10379
11071	10234
9340	900
2546	6802
449	4819
2350	4635
6381	6472
12306	3091
7152	5843
5268	2494
4248	591
4872	9199
12555	3640
1301	2686
1350	12005
221	1508
5020	4133
3719	6790
8229	726
12213	1150
11369	4535
5923	2483
8325	11977
10131	4300
12087	3079
11430	10418
12986	11831
8148	6212
5419	7422
7262	3203
5870	6609
2866	2553
7446	11514
8931	896
9711	2441
12013	3035
957	6311
2739	3791
6120	2505
1073	1757
7707	3386
11712	7351
351	1298
8417	5506
8156	11954
12199	8287
133	7717
9626	2839
10321	5465
5029	4190
1181	5533
12532	12079
12054	9614
8126	8744
8211	10586
3062	7132
12111	1816
395	2217
3938	8823
12564	11929
8889	9194
4639	10697
10565	10368
4938	2143
2346	7260
10485	5806
8570	5701
11998	6304
8569	1436
1684	10362
45	5022
1855	10168
11969	1801
6978	6285
3675	7031
7650	11156
11600	10994
5226	557
7198	8098
10018	1319
313	11971
9490	10596
7855	1391
12465	5634
11336	6430
5182	6504
552	11791
2248	8539
8516	3939
9808	8249
11196	2446
11796	2604
9920	1281
7179	2789
574	4195
12416	5076
8217	12304
1617	8739
7553	2033
6891	2272
4298	7693
9943	1937
9602	12132
224	10836
2449	6905
3987	8829
11201	5346
5215	2717
8753	4169
10542	934
6636	2602
5405	11659
5441	12237
8993	8508
3648	11612
6617	11074
4034	3874
2487	7905
12867	4710
7682	8303
8120	10829
7879	11085
3465	11842
12567	1734
7838	6706
7211	12137
5527	6677
170	6050
4430	5153
1906	6101
10355	1851
5340	3828
2034	2252
10247	6159
1025	5615
10605	9283
12253	8605
2832	10325
2396	8430
3222	6084
12905	11414
11097	1784
12862	460
3245	12300
11759	311
4437	9105
11157	10932
7614	2031
9667	4094
1324	9730
7546	4203
7723	6131
6451	6973
7208	1712
12417	9689
10271	4782
3934	10754
10050	5127
11899	9149
7412	2544
6807	6583
6459	10910
7577	2201
7947	3125
8593	7657
9955	7962
6500	6911
8785	874
9717	2662
6042	11086
8508	6894
5634	6570
5662	6813
1491	4071
5516	4745
4705	11150
2734	4943
1288	3832
8486	5002
3511	908
12741	10108
7059	2688
6883	2204
3980	11184
7068	2502
12315	11761
9244	8910
5580	3317
13035	3812
10020	8190
3554	3896
3976	11408
72	2365
10997	11561
11570	1024
1869	7918
9395	527
6339	471
6666	9865
7744	4404
5503	12284
1895	11541
10700	7058
7144	6202
11287	3664
3985	2000
2486	2307
4514	9938
10958	6699
2184	10891
12290	2797
12395	6172
7983	9499
9103	12078
7043	5773
11734	4250
9514	8297
10831	7783
1079	9746
2752	1853
12941	4786
3386	3314
280	8007
12000	9640
5390	866
12111	1198
3273	12384
4600	8593
10325	12196
10846	9660
3280	1392
9580	575
2665	7343
259	3399
12471	9430
12991	11773
5295	7369
6526	5084
10255	12231
2365	11625
12918	11491
11646	1524
8509	11628
1820	2875
3756	10565
10783	986
478	4403
11525	7909
5565	3505
12434	2838
11739	8220
10012	7985
2960	4221
10289	1689
4733	5508
1382	1325
7352	11796
1551	7798
12627	6803
3528	4160
5817	624
9942	8240
8926	5927
903	3343
10423	6567
1166	12003
11186	1101
8241	8115
7161	3392
1528	5039
12518	10982
2637	9783
10258	5037
902	4348
11360	11655
5464	5624
10774	5357
8625	5898
7370	4310
4338	5463
7384	271
11000	8261
11994	9030
10874	4004
3655	680
11045	5341
3329	9557
10037	5783
4588	3892
929	7588
7713	12335
9141	410
12566	9914
1207	8471
2151	11623
7621	9762
9452	3644
4222	10172
10545	11250
9818	10743
6408	550
2990	7743
8764	5891
7202	12117
5515	8763
1978	578
12067	747
4610	12211
1072	8152
9005	2376
11764	4854
292	11994
8350	1293
470	7628
6497	6293
12935	10399
6488	12207
1408	10604
1259	978
8287	4924
415	11401
1554	10337
2934	9402
7912	6756
8354	8041
4607	9142
1396	6679
5200	3118
2829	2643
11807	7136
6898	11289
3964	4779
10536	12296
4565	1718
11474	5372
11892	1037
9819	8919
10118	9019
6537	9299
7939	2726
3230	10085
8630	9134
11972	1364
2478	3346
8089	3201
8917	8315
9292	8236
11214	7051
4111	9088
4495	3591
4026	10065
5798	11999
5237	17
3517	1858
2311	4013
9465	5713
5844	8484
10048	10447
1970	728
5256	10203
5983	11347
1493	3976
1377	742
3877	4091
11119	8799
4966	8106
327	655
9839	5500
8760	4888
1649	4384
6762	4698
6828	3251
10486	1954
6947	1936
2191	8917
11102	5641
12933	12325
10823	3295
2883	9121
1549	2497
4212	943
3308	4589
7031	381
158	2176
1460	7673
7708	5884
8746	10773
9442	10177
1016	12143
1561	10937
4554	12103
11495	9594
4228	9800
12835	10714
8659	4088
5263	10206
6125	11997
904	11972
11630	3646
1868	3362
4935	979
7535	11775
3325	3245
12121	9508
10178	2804
8721	11589
5216	11823
8551	10217
7847	2832
177	2464
9129	10448
12221	5107
3039	9781
4132	5023
11452	5526
6630	1060
4008	5575
2120	6989
8398	8453
7788	1219
12139	1713
7580	8857
6108	8984
9233	2260
6256	8614
7668	1114
7418	12073
12154	1761
8195	11113
5646	11050
12895	9387
10420	1014
10453	4634
581	3341
9368	10304
212	11672
8141	7758
532	2194
8646	8035
4874	7789
12312	846
5824	2532
2089	3653
5626	9968
9361	3829
12843	5594
11787	9166
6542	336
3311	8422
9951	3567
12180	3628
12852	2585
3118	1385
12485	12320
10003	9818
11307	6400
8824	5451
12137	12288
6913	11484
1745	7612
2844	5028
7029	2886
1289	11416
11506	2728
9963	4132
8581	10501
6566	6719
12926	5347
12948	1449
10061	9805
12037	5767
2680	8349
11973	6075
7709	2466
964	906
12740	1535
4438	10858
6252	9159
6254	5977
10436	6372
1511	4774
3402	6731
12046	1946
10731	12031
12859	5255
12850	8580
6550	9011
464	4945
3119	4855
68	5551
2097	1610
4723	3795
2433	4407
676	3030
8192	2749
8373	3098
1687	11583
6305	9799
11825	4468
12405	12259
11105	4610
881	820
8913	7786
2812	11701
44	10580
6193	12009
9422	8900
10908	5019
11503	9264
1503	9141
10187	4352
4874	8124
7329	9456
12861	92
6507	787
2443	1008
4884	751
3818	3546
6349	2121
5320	11975
5677	7940
7740	587
10636	11647
2962	1677
8144	5296
6196	9825
10081	4688
261	5411
3185	2424
7340	7544
2827	1249
5920	2873
1923	9284
11698	9654
7607	6824
4731	8406
7096	8339
5177	3638
11802	8928
13029	925
9793	12138
11859	9612
3523	3288
9281	8562
1118	5446
3021	11119
688	3719
12061	1269
12301	4650
6956	10282
11726	2223
9965	5937
12888	10298
6529	7020
567	3936
10946	9909
10295	11129
3407	8957
9607	1546
5874	12093
9274	2511
7421	3923
3231	5238
12520	5333
138	671
1515	3276
8216	12350
11746	7982
10543	11299
260	10120
371	10156
6799	7787
4555	9562
6991	11820
5672	5793
2603	5490
9120	1113
10368	4408
3041	7873
9337	11237
6628	2665
3344	1444
4322	5348
9076	1965
370	6058
315	5894
11679	121
4063	3484
10664	7931
2285	10888
2149	3465
3940	5165
1177	6436
9298	2539
12598	5684
1936	8439
7243	11046
6587	3011
4264	4864
447	325
3309	7157
7474	9434
13000	5522
12404	9449
10775	8809
7	1710
11235	7548
7101	8616
10763	9038
11780	12128
8621	144
10042	715
10579	8547
4292	10396
1123	6127
4601	6621
5635	10455
3558	10078
3509	4980
2689	11193
6637	6423
6558	7689
5298	11813
691	10702
