4207	7594	121
6008	6729	205
848	6269	132
6634	691	51
8166	7679	165
1798	442	132
6388	3369	95
7105	4444	58
6645	5312	51
615	8105	58
1624	4359	132
285	2120	51
1181	4299	297
1274	2908	288
1868	5713	193
6276	297	81
6939	3701	132
2165	2827	132
8185	1972	297
6196	902	110
4687	1972	297
7774	5316	297
5910	930	263
6911	3944	172
4617	6441	159
4703	5032	154
701	7672	288
4838	4664	215
3581	586	28
1922	4636	132
4867	1181	110
7179	6301	110
7366	5491	127
902	6911	26
302	2889	35
3203	3118	110
5580	5245	205
2953	6178	223
902	7495	43
5940	811	121
7395	4300	212
4867	2079	110
4989	949	297
3369	3249	297
5859	3826	132
1748	4368	44
2502	7662	44
4219	7419	121
1398	6959	121
1624	6726	166
6071	1922	110
4687	6173	288
1619	1857	284
835	2299	288
6893	1972	297
667	3651	110
3858	2120	51
3849	8079	132
2511	7529	110
292	2617	180
902	6893	110
8182	864	121
5235	4687	195
6939	2585	132
6538	585	223
8174	4955	190
3651	5776	160
1181	2257	110
3396	6983	288
458	1436	212
2740	2774	132
6939	159	132
5260	7751	132
2668	1997	228
3534	4409	110
139	3844	288
4317	2690	288
2231	6955	288
4753	6145	140
8047	4704	123
6426	1858	110
4867	2101	43
1624	6332	132
8049	3563	121
5645	1283	251
6198	8148	95
6071	1828	110
2670	1129	250
1985	6151	125
6426	1453	297
5428	7131	121
3237	2046	288
6047	3395	20
2573	5316	297
505	1834	94
2378	957	44
1219	7098	33
1943	3415	154
4838	1181	195
4245	5533	104
2128	4737	150
8145	3237	110
4820	810	60
565	3328	123
4809	2750	289
5458	496	44
8182	2358	195
2184	1702	132
6211	7725	223
7416	1665	288
7252	811	121
4832	1430	193
49	6909	132
1316	644	33
4370	648	223
4849	1968	123
4733	7130	288
3908	2841	132
6678	7070	110
4299	292	195
1858	4068	266
6678	3602	110
3651	2162	110
1219	1137	26
3255	6176	49
4096	6130	44
1181	3653	110
585	6859	134
4490	6738	107
3666	2513	297
4072	7195	110
902	1315	223
2502	7763	205
6339	4613	121
1593	395	206
136	5242	134
2406	6035	110
2257	3338	297
615	292	110
6893	7129	297
7409	292	110
7404	2668	110
7646	4299	297
2128	811	121
5711	3395	20
1972	6074	89
3908	3237	110
463	7824	58
8005	7407	134
6301	6559	270
561	534	224
2123	1398	122
395	1867	288
1798	7193	87
4035	6039	132
4072	4814	132
4424	2111	89
3497	3208	215
6336	2598	87
1344	3314	134
7928	1203	121
1922	3160	56
2165	966	132
8145	2184	110
968	3605	205
7106	5554	132
6073	6491	121
6538	3151	58
5807	7553	206
2480	2474	215
3602	4304	132
1749	5169	125
3188	7382	288
2740	4631	110
4687	4684	228
2406	7218	288
5656	3203	110
7928	3338	297
3229	760	223
2670	3257	121
1922	6166	132
6819	7206	110
6987	3764	36
3666	3563	121
1669	2085	270
3183	4687	195
6078	1094	154
6637	7039	154
4723	6491	121
7693	6033	223
3118	2668	110
1159	297	81
5998	251	44
803	1619	20
1660	5753	49
7707	3666	195
3660	302	56
5308	7223	132
5092	6936	274
5213	2532	154
3196	5650	157
6071	1858	110
7891	5312	51
1798	7070	110
2502	380	44
3118	4766	205
5850	783	251
1867	902	110
823	586	28
6939	2914	132
6538	5312	51
4645	561	110
677	5301	44
1181	4409	110
7070	6678	110
1972	3338	31
5476	4710	121
4072	902	110
6211	5261	49
2294	5629	288
4867	5640	110
4035	5633	102
7070	4845	205
5859	5559	132
8005	1428	121
902	628	102
1014	3044	25
8145	3809	207
2231	4317	132
886	154	132
3957	7612	64
2421	1985	238
7693	7496	205
2511	3196	110
3046	4758	44
6939	179	132
1434	6700	107
1881	1582	121
3118	5308	110
4941	2373	272
2740	2728	110
49	5822	132
5805	6301	195
3203	2519	125
6645	4981	223
2162	4474	132
5656	1228	166
7734	1582	121
1766	297	81
6196	4687	110
6030	5500	238
7068	285	17
667	4370	110
8091	3420	288
5380	1	265
1858	7070	110
6056	7537	132
5308	7607	297
6077	297	81
7219	3209	297
667	2740	110
1116	7485	288
1798	565	110
7252	5113	39
3147	5379	44
1988	407	251
3901	7517	228
3046	214	205
4897	4664	215
2528	5520	207
5107	6186	39
3397	5049	93
3473	1057	17
1402	7508	207
755	902	25
7105	4600	58
5235	3369	195
7193	518	145
2668	2159	58
5308	3821	132
6194	2728	95
1072	3776	132
7537	258	281
4238	6056	95
6538	937	132
6047	7070	110
4594	5245	205
8058	3229	25
7070	7006	121
3386	297	81
1258	6953	56
49	535	132
463	2606	228
5859	7125	263
3555	2355	123
6693	5223	33
2433	7892	251
4867	565	110
7553	902	110
6078	870	193
3555	974	251
1798	7928	110
2123	2953	110
6056	6571	288
7315	2184	110
6678	3118	110
1798	2128	102
1858	565	110
5500	4567	224
2034	9	205
3203	8145	110
5850	3203	94
7529	7070	110
4966	7129	297
8145	1334	110
6538	4462	166
7070	3229	110
7105	897	160
2328	7070	195
3382	3203	110
3030	3787	193
4966	17	297
3203	7756	160
4211	1096	44
1834	949	297
5850	4272	228
6538	779	102
3534	949	297
1334	2513	297
2668	1960	110
3196	7070	110
1683	5578	288
8145	4989	110
3196	3602	110
6156	4805	113
5500	1761	297
4072	1798	110
1852	7002	101
7693	8011	250
3202	4972	150
2145	4549	288
5325	2563	49
902	6678	110
475	7193	87
7070	746	132
4450	2071	49
6071	5316	297
2061	2526	121
4645	9	205
3890	2333	252
7800	133	56
7886	3696	252
2000	7711	181
5497	2598	87
7553	7193	87
1985	3651	110
5365	7984	195
5308	2526	121
5959	3385	121
452	5415	17
6819	3395	20
4211	4368	44
2141	3203	110
7105	3653	288
504	2385	205
3602	4386	123
4019	5059	86
5813	5324	224
4207	1849	266
8001	4346	215
4370	6538	110
4211	4920	44
7022	4230	132
705	6662	288
1688	6911	165
1334	3563	121
1316	3878	28
7725	7827	215
4880	1105	288
215	7070	110
822	6010	165
3196	565	110
7409	4691	132
1922	6819	110
3414	811	121
7612	615	195
7553	2272	160
7837	2526	121
5431	2450	28
6669	3203	110
292	1095	132
1258	421	121
2783	5722	195
886	949	297
5476	2272	160
2406	2990	132
2231	4235	58
4046	4015	152
4304	2995	223
7891	390	44
5087	6134	205
138	5935	287
3844	7763	205
7179	1624	110
3651	2526	121
5859	5631	132
6301	3563	121
6601	6302	101
3216	4245	255
1316	6757	155
4096	7515	44
5859	1972	297
902	5711	110
459	1569	193
7582	3918	172
5365	886	195
5497	5963	209
5325	7129	297
6731	5288	133
941	6301	110
6389	7185	288
7940	2450	28
7774	7409	110
3338	2667	272
6662	2589	251
1718	2526	121
4372	2182	121
5325	17	297
2906	6389	206
5640	2573	110
5556	3602	110
7669	5925	132
5308	1846	297
3849	1181	110
3603	3773	132
3707	1073	132
2371	8001	150
49	2976	132
2123	2433	110
4072	7193	87
681	4450	95
565	747	110
6035	5245	205
2740	2165	110
4690	6731	182
4072	2805	132
5998	6641	44
4072	4687	110
2953	17	297
4401	4317	288
6426	6987	17
1743	1428	121
6301	3983	286
3229	1834	110
3651	6678	110
6056	2192	132
2783	4215	44
4867	8182	223
565	877	125
952	2079	110
463	7953	223
565	2598	87
6939	3937	132
2511	6301	110
5653	7800	288
1059	2450	28
3406	1413	59
2162	5439	132
2115	5998	154
2799	7763	205
6008	937	288
6035	6301	110
1362	7070	86
4420	6231	288
391	6134	205
6211	215	110
7068	2881	121
7223	3357	288
5266	5657	56
5500	1972	297
837	3849	95
5935	1188	251
826	297	81
6857	615	195
6035	791	132
7409	773	111
2434	5365	213
7409	3202	105
6047	565	110
3237	292	110
4085	7883	134
2231	8145	110
580	2358	95
6693	4807	83
5940	5275	193
4035	2406	110
2447	5367	132
7837	3651	110
6739	7483	132
5308	2944	17
6336	929	288
5092	7079	28
6012	4004	154
1985	6175	297
7106	7106	195
1219	811	121
7409	2953	110
7252	586	28
6042	6939	95
4420	1022	288
4110	4739	288
3171	4687	195
1798	7361	58
789	3501	132
6173	4978	288
504	4173	266
4838	4327	134
3182	9	205
5510	4807	83
3647	4024	58
3614	479	134
3577	1428	121
3849	7331	132
6445	4075	266
6678	7763	205
6819	7070	110
4286	4763	127
5103	2149	288
1491	5549	146
395	3623	132
3927	3115	259
688	902	86
3849	1670	132
1031	2120	51
3657	6538	195
837	6066	121
580	735	251
6656	247	84
7806	4184	266
458	5296	21
1033	5365	213
1985	2729	58
3183	3369	195
6736	6301	110
2231	1578	297
5852	7315	110
3614	1005	84
5633	297	81
6819	4725	207
2502	677	44
2320	5301	44
3216	1858	255
2128	6193	42
6310	1374	70
4035	7300	102
5428	902	110
2728	356	132
2528	6586	263
902	1072	110
292	3307	267
5500	17	297
7315	6538	110
3603	6542	132
6081	811	202
7070	3350	267
1961	2385	205
3809	1535	278
7219	3901	110
2662	5179	123
5746	2120	51
4110	816	288
2231	7848	288
7195	3988	132
2573	4942	132
6198	8168	95
2966	3941	15
4922	1834	95
2573	4423	160
2670	4299	297
1972	6822	213
6194	6538	95
6189	6301	110
5262	1013	297
7646	949	297
4594	9	205
7568	3651	110
6389	1295	127
3911	3958	121
5850	2241	160
4936	1813	44
2668	6678	110
2740	4409	110
3192	5023	110
2728	1916	132
6196	3369	110
902	395	110
7384	4737	150
2573	126	132
375	7070	195
7463	4346	215
1840	3196	195
6645	1033	297
2740	151	228
6356	2170	288
6063	183	121
3602	7626	132
4072	5025	297
7776	7099	263
6301	4409	110
5382	5360	132
760	4867	195
2747	6723	95
1798	5316	297
823	2035	93
3449	811	121
1059	1515	91
3768	2170	255
5325	3237	110
3963	814	288
3237	3534	110
2123	3087	266
7414	1321	121
7409	3886	132
6673	6976	26
6156	7706	33
7042	2450	28
6426	4478	110
1922	215	110
7315	4802	297
4245	1532	56
4783	1664	288
7891	998	44
6426	4299	297
4505	889	132
3534	5500	110
4631	1033	297
7853	452	195
3602	6472	223
7384	811	121
6752	4737	150
6255	1150	84
2123	3901	110
7837	862	122
5602	811	121
2123	4645	110
6236	3201	153
4867	3707	110
565	6799	166
7404	732	132
5916	2740	110
1624	6634	123
6445	6891	288
2123	1029	125
6046	1239	215
7366	1542	132
4867	7534	132
5935	2919	15
7051	6035	256
452	6426	110
712	2489	266
6426	1296	251
1094	1873	44
1274	7219	195
6071	2953	110
4867	8145	110
5476	3188	132
4820	6591	25
5365	452	195
4511	5912	224
6113	2249	84
5266	867	132
5436	3338	297
1798	1798	195
7190	4072	110
747	6262	132
4930	3892	288
3651	941	110
4687	2406	110
3665	3924	215
1057	4142	123
2922	2848	28
6819	3602	110
3369	6913	297
4513	6797	195
3651	1072	110
3651	5711	110
2740	5137	132
7131	4821	215
875	862	95
3653	6047	110
7837	2740	110
5008	4142	123
7193	3203	231
561	3338	297
164	5761	215
6056	2894	132
3237	2953	110
3665	6491	121
667	2668	110
7553	370	132
4505	999	297
2667	3338	297
6426	2257	110
3490	7703	44
452	3651	110
5916	1486	110
4617	4405	159
7837	2850	132
1433	8018	25
49	4048	223
1031	2604	251
4814	2068	288
401	1050	134
5365	4989	195
4254	662	264
3208	803	215
5153	6173	195
7553	7646	288
7223	6567	288
7409	3326	132
5325	2007	132
7261	3674	36
3179	2142	132
6426	3369	110
789	1972	297
3369	7693	110
902	7663	26
7219	5797	282
3908	7152	56
747	4867	110
4691	896	251
4942	5924	154
7384	7771	52
1683	7274	263
6819	565	110
4581	2750	289
5721	5694	251
747	2668	110
2511	7070	110
5458	4069	205
6211	1810	166
395	1972	297
2165	8020	132
3534	3229	110
787	1327	0
463	4897	223
6656	1402	172
5213	1967	199
1748	5783	195
6071	4478	110
2728	6490	132
5852	6426	110
4897	4327	134
17	3369	195
952	6634	123
902	4915	102
2433	902	110
6939	7410	132
4936	3411	266
6355	4216	288
6056	4834	132
3534	2174	266
747	4428	58
5752	6196	195
4438	1585	28
2123	5570	105
1907	5857	0
902	1050	132
7140	2450	28
8145	3505	127
1867	7129	297
3414	586	28
1749	292	110
5087	6086	44
1960	5573	166
5458	792	44
7568	4370	110
7815	7524	61
4072	7129	297
4989	681	123
6939	4645	110
4645	7798	132
902	7214	127
4409	4409	195
3963	2526	121
2123	5852	110
1610	1828	195
3490	3533	266
5852	3651	110
3118	6196	110
7053	5365	213
6310	4499	57
7749	8185	195
4238	6035	95
2751	7972	256
7189	580	101
7662	6226	114
6071	2165	110
6196	949	297
4346	3039	198
4072	3369	110
3908	3338	297
6541	1169	56
3901	7004	132
6939	1222	132
2966	1481	121
6071	2433	110
3147	3392	44
292	241	102
215	8145	110
561	4645	110
4438	1348	251
565	2407	132
822	6529	46
7837	5245	205
1481	3395	20
789	17	297
3602	5640	110
7724	2654	288
6538	1033	297
1943	1376	224
7971	2450	28
2856	5273	101
3603	4155	205
6302	5189	288
1566	902	172
1952	2352	132
6086	6673	44
2165	7409	110
504	8128	207
2670	3369	110
7774	6594	207
2123	7020	102
565	5069	105
6819	1922	110
6645	7219	288
6426	1404	110
5791	2120	51
7070	7529	110
2740	949	297
292	1251	114
8143	1181	110
7902	7166	91
1624	100	132
4643	3357	288
902	215	288
3382	8011	250
4966	6211	110
6669	7070	110
3603	113	266
376	902	195
2173	6178	223
8074	508	44
4867	5479	223
237	7312	281
5656	565	110
5382	283	123
4867	5393	17
7553	7129	297
4096	3600	121
3237	1985	110
6056	5002	288
6822	1539	84
3268	2470	132
1798	5961	297
6426	7190	110
7409	3901	110
3901	4040	125
837	7510	95
3473	214	205
2123	1782	205
2292	280	215
3210	4411	240
601	5655	132
4370	3651	110
2447	2911	132
2668	6436	223
2668	1939	102
7724	4178	288
4096	7243	44
2170	6301	110
7582	4599	123
3188	2120	51
2541	7763	205
5262	2598	87
1316	4807	83
3708	475	122
3151	3657	107
4286	2120	51
4631	1502	123
7409	3049	297
3534	5932	122
7646	4116	132
6669	565	110
3498	6426	110
3338	7257	119
6939	5400	132
2729	1529	28
6426	5949	297
725	2249	84
5428	4299	297
1960	3338	297
1249	902	195
6074	8134	17
6860	6959	215
2513	4687	195
3490	3970	102
6426	3901	110
3229	6682	223
7707	6736	195
1316	3279	77
3708	3486	288
615	3338	297
4832	4138	26
3534	7315	110
3602	5514	56
4966	3849	288
3229	3229	195
6819	2358	110
902	5868	102
254	902	195
49	160	132
2079	7503	132
4370	8011	211
3901	6629	123
6628	8185	195
3918	352	121
2433	8011	250
4370	4302	132
7070	1613	132
7382	3480	266
3237	570	127
294	9	205
3369	7568	110
7100	2832	33
3118	1223	132
215	4486	132
3653	2668	110
2692	3115	237
6426	3049	297
6086	6526	44
3118	4528	132
1589	2668	195
566	5234	223
5325	6211	110
2079	1181	110
2348	6526	44
2740	2526	121
3369	3208	121
484	3395	20
6939	5325	110
6601	7185	101
7195	1129	250
7070	4966	110
2123	1290	17
2231	4989	110
2120	691	123
7219	3655	297
6356	6298	132
463	6106	224
3901	1972	297
2573	934	132
2433	7024	102
7105	6429	49
8185	846	132
1181	2141	110
6678	4299	297
1502	5308	95
4505	902	110
4370	3304	132
3229	5556	110
292	9	205
3229	3196	110
1016	6959	121
1961	5736	288
4936	7668	44
1985	1503	251
3229	7206	110
4035	5711	110
3534	49	110
6736	3602	110
4408	5486	215
6678	3863	127
6752	2394	60
5308	7315	110
5558	3602	195
7902	2450	28
7669	7061	132
6296	6580	288
2999	3154	215
8163	5245	205
5500	4796	223
5425	6637	86
952	1129	250
6893	3338	297
17	5934	251
4832	834	135
484	3979	15
3552	2266	183
865	390	44
565	5916	110
168	153	251
7395	1377	212
4700	3369	196
1798	7409	110
1460	7193	87
4505	7263	132
2242	4046	33
463	2167	297
2953	1897	132
7774	5499	26
1828	3170	102
7552	7531	19
49	2842	102
7105	949	297
8148	6876	172
2271	1048	288
5308	3267	132
941	7723	223
1828	2325	132
7800	4329	132
615	2573	110
875	3395	20
1960	2203	195
3449	4489	265
5008	139	101
902	7570	102
6426	2706	110
3707	7129	297
1095	1609	266
2667	561	288
1047	148	202
6426	5852	110
5460	7106	195
7315	6426	110
5786	1582	121
6939	4053	132
6939	3363	132
5161	264	288
6071	7404	110
5859	2377	132
5746	5746	195
2728	6645	110
7612	769	95
3237	3901	110
3849	3459	132
2040	4448	261
1725	5312	51
1315	1187	101
7106	3563	121
1749	6178	223
7540	7276	251
2662	521	251
1122	2141	25
7662	655	132
2531	7142	33
3422	5230	288
2433	2806	56
3855	7775	215
5025	1619	20
3680	2128	136
6482	7575	154
941	125	154
1749	3534	110
7800	1033	297
8145	3196	110
4370	3887	270
1094	7047	44
3666	3229	110
6071	7105	110
1072	7070	110
3115	214	205
3927	152	259
4409	6	132
952	8145	110
6844	3961	279
7315	3651	110
310	4072	195
3171	3338	158
7553	1830	110
3653	6729	205
7103	2261	134
6637	4599	122
1381	7419	206
5500	6211	110
2123	5656	110
5880	1033	297
5653	1033	297
3653	3179	110
694	238	95
2242	2926	174
1404	1687	132
5791	6365	288
3647	6063	297
6529	3649	226
3653	1575	51
421	1636	215
2061	2668	110
565	4655	58
865	998	44
5986	2668	195
8182	5880	195
5916	2668	110
5605	4286	101
6178	3647	195
5500	6419	223
7928	3653	297
6211	338	56
5500	3777	223
1922	2441	58
1181	667	110
4645	1798	110
902	4311	223
2170	1867	288
755	2450	28
7382	6610	205
6301	3973	224
4511	4182	26
7053	4613	121
2141	6063	297
1722	1428	121
886	1103	132
5428	7129	297
7219	1834	94
6538	7193	87
2511	1761	297
5252	3424	25
3196	7409	110
2123	2932	297
734	5258	0
1985	4867	110
475	3708	86
5533	5746	255
6645	2513	297
4981	2406	195
1749	2953	110
790	7774	95
3369	975	263
7837	2668	110
452	2123	110
4035	1072	110
1907	297	81
2102	5640	195
2123	775	58
6669	6063	297
1258	2385	205
5500	3380	223
5635	4046	33
4631	7181	95
5023	1972	297
2667	7225	49
292	1749	110
4283	5365	107
6071	2706	110
2184	7070	110
3229	3395	20
6752	6372	115
410	5537	173
88	3369	195
3419	2085	270
7179	3534	110
2805	112	288
6071	5852	110
6939	1013	297
5580	4008	288
4966	2408	132
3848	679	121
958	4259	288
1798	7105	288
7928	3118	110
3202	4238	13
6538	1718	110
3196	4196	132
902	1460	122
5365	6893	195
82	6535	132
5325	465	132
2433	6669	110
2123	585	223
6056	4784	102
2953	2880	207
1589	5239	134
6301	5500	110
410	4775	97
801	7770	163
2123	4072	110
4438	2119	42
2783	4211	44
7300	6397	265
3237	3908	110
566	7371	223
6056	4238	123
3498	4278	267
3216	3369	255
7002	1033	297
4936	6052	251
7190	4506	132
2638	811	121
1575	6733	205
7106	2868	207
3101	205	288
2184	565	110
6301	6939	110
2713	8171	154
7902	2730	33
7315	3249	297
1181	4035	110
3203	5061	58
5008	3844	101
566	1581	223
6012	2963	121
6529	5240	107
789	1850	207
5940	297	81
3237	2573	110
1381	3702	256
3192	3257	121
3435	6491	59
6538	565	110
5235	4035	195
6374	598	121
6426	1814	105
2668	6426	110
5852	2123	110
6035	6488	58
4129	3534	195
1486	3008	121
7800	7456	166
7568	2668	110
3046	352	121
2670	42	132
6047	4579	125
3944	655	288
2573	4370	110
2358	564	104
3666	2887	223
3534	5428	110
3197	1708	212
7179	2953	110
1834	5325	110
1798	5235	223
2573	2740	110
6143	1678	212
7252	5833	93
4189	3580	284
5316	1060	122
6426	6833	183
1798	6099	132
5066	274	2
1072	5917	132
5928	7219	238
4235	634	240
3238	8152	193
1459	7131	121
2123	2019	17
3901	3237	110
4989	1219	58
1846	4731	223
7206	5289	266
6301	1943	110
4581	6273	134
2230	5365	213
3382	3369	110
848	1761	297
6301	5859	110
5500	3338	297
3203	2526	121
5850	7756	160
1398	3196	86
902	2849	102
7010	6485	266
1561	1529	28
7906	2450	28
3602	8145	110
4304	6691	288
505	4471	175
1830	4458	132
5325	3338	297
2668	7953	223
7105	4795	58
4867	479	132
7190	7521	154
5308	4766	205
4008	5576	223
902	890	132
3369	3870	58
1481	1572	215
6047	4299	297
1081	4342	154
4046	5496	162
565	6198	26
5428	17	297
5059	499	159
4867	2433	110
6208	1844	72
7010	4294	44
3192	902	110
7508	1402	238
2706	6668	251
8145	6301	110
7252	297	81
4096	4534	44
